item              mean     stderr   stddev   median   95%HPDlo 95%HPDup ACT      ESS      geometric-mean 
fight             -4.13529 0.003979 0.109053 -4.13305 -4.36331 -3.93191 0        NaN      NaN     
fight             -4.54657 0.003911 0.137372 -4.54057 -4.82339 -4.28897 0        NaN      NaN     
fight             -4.28791 0.002854 0.098225 -4.28607 -4.47482 -4.08913 0        NaN      NaN     
fight             -4.01723 0.002855 0.094649 -4.01481 -4.20643 -3.84622 0        NaN      NaN     
fight             -4.09592 0.002711 0.092288 -4.09401 -4.27395 -3.91731 0        NaN      NaN     
fire              -10.9721 0.012734 0.403159 -10.9463 -11.8416 -10.2514 0        NaN      NaN     
fire              -4.11092 0.002695 0.086686 -4.10798 -4.28272 -3.94652 0        NaN      NaN     
fire              -4.49382 0.002978 0.126387 -4.49563 -4.73014 -4.25067 0        NaN      NaN     
fire              -4.65645 0.00331  0.139738 -4.65304 -4.94815 -4.40170 0        NaN      NaN     
fire              -4.32093 0.002445 0.095702 -4.31741 -4.52641 -4.14488 0        NaN      NaN     
fire              -4.75845 0.003983 0.146927 -4.74959 -5.05355 -4.49029 0        NaN      NaN     
fish_noun         -14.4764 0.011117 0.471775 -14.4317 -15.4869 -13.6374 0        NaN      NaN     
fish_noun         -15.4421 0.014077 0.59742  -15.3867 -16.7810 -14.4536 0        NaN      NaN     
fish_noun         -6.89345 0.027217 0.609074 -6.66036 -8.12768 -6.12781 0        NaN      NaN     
fish_noun         -13.8208 0.011373 0.315641 -13.8120 -14.4578 -13.2292 0        NaN      NaN     
fish_noun         -4.61946 0.003273 0.12259  -4.61752 -4.86384 -4.38699 0        NaN      NaN     
fish_noun         -3.72668 0.002255 0.074793 -3.72400 -3.87518 -3.58669 0        NaN      NaN     
fish_noun         -4.10609 0.002709 0.086734 -4.10312 -4.27624 -3.94110 0        NaN      NaN     
fish_noun         -4.65162 0.003317 0.139817 -4.64822 -4.94417 -4.39704 0        NaN      NaN     
fish_noun         -4.79170 0.004447 0.139733 -4.78866 -5.07053 -4.53400 0        NaN      NaN     
fish_noun         -5.45952 0.004428 0.178884 -5.45987 -5.81284 -5.12954 0        NaN      NaN     
fish_noun         -4.96662 0.003602 0.137906 -4.96286 -5.25093 -4.71658 0        NaN      NaN     
fish_noun         -4.18351 0.002976 0.09744  -4.1834  -4.38143 -4.01054 0        NaN      NaN     
float             -11.7405 0.008679 0.288763 -11.7448 -12.2590 -11.1454 0        NaN      NaN     
float             -4.09146 0.004125 0.110526 -4.08844 -4.32780 -3.88955 0        NaN      NaN     
float             -4.86642 0.004042 0.144767 -4.86604 -5.14855 -4.60208 0        NaN      NaN     
float             -3.97316 0.003559 0.095859 -3.97156 -4.16275 -3.79871 0        NaN      NaN     
float             -5.03971 0.003848 0.151976 -5.03633 -5.33280 -4.74584 0        NaN      NaN     
flow              -5.03971 0.003848 0.151976 -5.03633 -5.33280 -4.74584 0        NaN      NaN     
flow              -12.8839 0.011461 0.456912 -12.9296 -13.6783 -11.9072 0        NaN      NaN     
flow              -9.72392 0.010551 0.397474 -9.78851 -10.3756 -8.77673 0        NaN      NaN     
flow              -4.13523 0.003005 0.099112 -4.13335 -4.33532 -3.94366 0        NaN      NaN     
flow              -4.92603 0.003615 0.140288 -4.91909 -5.18709 -4.64425 0        NaN      NaN     
flow              -5.47242 0.00496  0.186693 -5.46999 -5.83419 -5.12197 0        NaN      NaN     
flow              -3.93161 0.003219 0.090753 -3.92907 -4.10993 -3.75637 0        NaN      NaN     
flow              -10.2345 0.011676 0.48853  -10.1496 -11.3209 -9.40139 0        NaN      NaN     
flow              -4.08712 0.003113 0.097234 -4.08580 -4.28810 -3.90785 0        NaN      NaN     
flow              -4.14279 0.002968 0.098561 -4.14046 -4.3439  -3.96843 0        NaN      NaN     
flower            -17.6465 0.009859 0.394671 -17.6461 -18.4444 -16.9283 0        NaN      NaN     
flower            -9.50340 0.008525 0.270787 -9.50573 -10.0103 -9.01179 0        NaN      NaN     
flower            -4.60137 0.003315 0.122963 -4.5996  -4.84799 -4.37062 0        NaN      NaN     
flower            -5.44146 0.004439 0.179016 -5.44105 -5.79666 -5.11361 0        NaN      NaN     
flower            -4.42769 0.002857 0.120853 -4.42707 -4.64383 -4.18418 0        NaN      NaN     
flower            -4.08803 0.002756 0.087106 -4.08599 -4.26041 -3.92322 0        NaN      NaN     
fly_verb          -12.7711 0.008248 0.350011 -12.7829 -13.3996 -12.0235 0        NaN      NaN     
fly_verb          -4.23482 0.003911 0.110187 -4.23239 -4.45284 -4.02130 0        NaN      NaN     
fly_verb          -5.25038 0.00521  0.221107 -5.22778 -5.72516 -4.86939 0        NaN      NaN     
fly_verb          -4.74633 0.003091 0.131171 -4.74162 -5.00198 -4.49144 0        NaN      NaN     
fly_verb          -3.67221 0.002406 0.075984 -3.66897 -3.82076 -3.53023 0        NaN      NaN     
fly_verb          -4.26453 0.002738 0.096165 -4.26289 -4.45108 -4.08148 0        NaN      NaN     
fly_verb          -4.12534 0.003069 0.098067 -4.12630 -4.32336 -3.94963 0        NaN      NaN     
fog               -8.43206 0.007001 0.191653 -8.42279 -8.79804 -8.06400 0        NaN      NaN     
fog               -15.9390 0.03664  1.368865 -15.3160 -18.4969 -14.2810 0        NaN      NaN     
fog               -15.7443 0.035159 1.2205   -15.3234 -17.8593 -13.9763 0        NaN      NaN     
fog               -5.11419 0.004459 0.189236 -5.10201 -5.46800 -4.74848 0        NaN      NaN     
fog               -4.11435 0.003096 0.098384 -4.11529 -4.31148 -3.93693 0        NaN      NaN     
fog               -4.70555 0.002979 0.126416 -4.70327 -4.94696 -4.45130 0        NaN      NaN     
fog               -4.1951  0.002854 0.094362 -4.19374 -4.37713 -4.00675 0        NaN      NaN     
fog               -4.04225 0.002908 0.088259 -4.04059 -4.21737 -3.87531 0        NaN      NaN     
fog               -4.25162 0.002766 0.097253 -4.24901 -4.46124 -4.07163 0        NaN      NaN     
fog               -3.66119 0.002435 0.076242 -3.65657 -3.80865 -3.51780 0        NaN      NaN     
fog               -5.31019 0.004211 0.160749 -5.30562 -5.62499 -5.00839 0        NaN      NaN     
fog               -5.23516 0.004337 0.148422 -5.22648 -5.52187 -4.95984 0        NaN      NaN     
foot              -11.6774 0.011633 0.317047 -11.6742 -12.2757 -11.0372 0        NaN      NaN     
foot              -5.55994 0.004417 0.176502 -5.55184 -5.92845 -5.24903 0        NaN      NaN     
fruit_berry       -4.32093 0.002445 0.095702 -4.31741 -4.52641 -4.14488 0        NaN      NaN     
fruit_berry       -10.2804 0.010162 0.269192 -10.2844 -10.8136 -9.74768 0        NaN      NaN     
fruit_berry       -4.11092 0.002695 0.086686 -4.10798 -4.28272 -3.94652 0        NaN      NaN     
fruit_berry       -4.49382 0.002978 0.126387 -4.49563 -4.73014 -4.25067 0        NaN      NaN     
give              -12.1293 0.007403 0.284427 -12.1177 -12.7667 -11.6596 0        NaN      NaN     
give              -18.2893 0.012726 0.406242 -18.2900 -19.0983 -17.5075 0        NaN      NaN     
good              -13.5651 0.011432 0.464188 -13.5159 -14.4965 -12.6604 0        NaN      NaN     
good              -10.1556 0.008491 0.345909 -10.1515 -10.7877 -9.57651 0        NaN      NaN     
good              -8.42987 0.006678 0.191611 -8.41966 -8.84676 -8.09602 0        NaN      NaN     
good              -5.05700 0.004004 0.150084 -5.05434 -5.3559  -4.78723 0        NaN      NaN     
good              -4.27158 0.003796 0.109092 -4.27001 -4.48695 -4.06080 0        NaN      NaN     
good              -3.70896 0.002295 0.074931 -3.70571 -3.86047 -3.57143 0        NaN      NaN     
good              -4.01092 0.002248 0.08095  -4.00933 -4.16525 -3.85132 0        NaN      NaN     
grass             -13.3319 0.011382 0.339348 -13.3219 -14.0532 -12.7161 0        NaN      NaN     
grass             -4.69970 0.004586 0.141197 -4.69698 -4.97091 -4.42827 0        NaN      NaN     
grass             -5.46330 0.004502 0.177632 -5.45427 -5.84160 -5.15738 0        NaN      NaN     
grass             -4.09141 0.00318  0.099516 -4.09112 -4.29127 -3.91230 0        NaN      NaN     
green_color       -4.30208 0.002665 0.095559 -4.30037 -4.48745 -4.11904 0        NaN      NaN     
green_color       -4.01092 0.002248 0.08095  -4.00933 -4.16525 -3.85132 0        NaN      NaN     
green_color       -4.27158 0.003796 0.109092 -4.27001 -4.48695 -4.06080 0        NaN      NaN     
green_color       -5.05700 0.004004 0.150084 -5.05434 -5.3559  -4.78723 0        NaN      NaN     
green_color       -4.95091 0.003621 0.138136 -4.94645 -5.23176 -4.69774 0        NaN      NaN     
green_color       -4.47327 0.002984 0.126642 -4.47548 -4.70640 -4.22614 0        NaN      NaN     
green_color       -5.19405 0.00366  0.149557 -5.19070 -5.48499 -4.9084  0        NaN      NaN     
green_color       -4.67431 0.003205 0.128091 -4.67612 -4.92896 -4.43363 0        NaN      NaN     
green_color       -3.70896 0.002295 0.074931 -3.70571 -3.86047 -3.57143 0        NaN      NaN     
green_color       -5.35804 0.004167 0.160283 -5.35295 -5.68344 -5.06628 0        NaN      NaN     
green_color       -5.28298 0.004265 0.147884 -5.27494 -5.56967 -5.00917 0        NaN      NaN     
green_color       -19.7936 0.009722 0.412574 -19.7737 -20.5811 -19.0623 0        NaN      NaN     
green_color       -4.783   0.003075 0.130476 -4.78004 -5.04120 -4.53432 0        NaN      NaN     
guts              -9.36991 0.009944 0.258131 -9.36852 -9.86988 -8.87076 0        NaN      NaN     
guts              -4.40345 0.003098 0.128038 -4.40629 -4.64266 -4.15716 0        NaN      NaN     
hair              -9.04053 0.009287 0.244435 -9.04320 -9.52121 -8.56017 0        NaN      NaN     
hair              -3.73151 0.002241 0.074685 -3.72856 -3.87876 -3.59147 0        NaN      NaN     
hair              -4.32093 0.002445 0.095702 -4.31741 -4.52641 -4.14488 0        NaN      NaN     
hair              -4.11092 0.002695 0.086686 -4.10798 -4.28272 -3.94652 0        NaN      NaN     
hand              -9.18812 0.01138  0.285538 -9.18426 -9.75433 -8.63232 0        NaN      NaN     
he                -16.4418 0.034944 1.224293 -16.8553 -17.9274 -13.4270 0        NaN      NaN     
he                -11.4992 0.00865  0.28801  -11.4952 -12.0348 -10.9201 0        NaN      NaN     
he                -10.8221 0.015738 0.667885 -10.9809 -11.7150 -9.12827 0        NaN      NaN     
head              -12.6647 0.01317  0.409478 -12.6366 -13.4707 -11.8520 0        NaN      NaN     
head              -21.9974 0.019211 0.516049 -21.9826 -23.0465 -21.0445 0        NaN      NaN     
hear              -10.4320 0.007836 0.296246 -10.4402 -11.0185 -9.86698 0        NaN      NaN     
hear              -4.41193 0.002883 0.121106 -4.41147 -4.62881 -4.16845 0        NaN      NaN     
hear              -4.07186 0.002806 0.087392 -4.07000 -4.24534 -3.90494 0        NaN      NaN     
hear              -8.89721 0.011516 0.48873  -8.92793 -9.79690 -7.98751 0        NaN      NaN     
heart             -10.7606 0.009467 0.272287 -10.7596 -11.3186 -10.2623 0        NaN      NaN     
heart             -4.65162 0.003317 0.139817 -4.64822 -4.94417 -4.39704 0        NaN      NaN     
heart             -3.72668 0.002255 0.074793 -3.72400 -3.87518 -3.58669 0        NaN      NaN     
heavy             -14.8172 0.012194 0.466486 -14.8765 -15.6542 -13.7773 0        NaN      NaN     
heavy             -8.45326 0.006764 0.191531 -8.44543 -8.81739 -8.08656 0        NaN      NaN     
heavy             -7.96201 0.013545 0.574813 -8.10310 -8.73540 -6.46262 0        NaN      NaN     
here              -8.06142 0.010303 0.248324 -8.06282 -8.53315 -7.57540 0        NaN      NaN     
hit               -4.17331 0.003811 0.107848 -4.16966 -4.37634 -3.94844 0        NaN      NaN     
hit               -3.92659 0.002503 0.081369 -3.92717 -4.08937 -3.77390 0        NaN      NaN     
hit               -13.4973 0.027178 0.941823 -13.7948 -14.6743 -11.3966 0        NaN      NaN     
hit               -7.99448 0.00724  0.248156 -7.98734 -8.46337 -7.50201 0        NaN      NaN     
hit               -6.72565 0.010075 0.427557 -6.66352 -7.39039 -6.03265 0        NaN      NaN     
hit               -11.2442 0.007044 0.239028 -11.2484 -11.7004 -10.8260 0        NaN      NaN     
hit               -7.71225 0.006216 0.158758 -7.70995 -8.02965 -7.41404 0        NaN      NaN     
hit               -3.92659 0.002503 0.081369 -3.92717 -4.08937 -3.77390 0        NaN      NaN     
hit               -4.35758 0.002968 0.122194 -4.35794 -4.57907 -4.11822 0        NaN      NaN     
hold_in_hand      -5.42149 0.004553 0.178363 -5.41294 -5.80061 -5.11346 0        NaN      NaN     
hold_in_hand      -4.17124 0.002897 0.098061 -4.16927 -4.36573 -3.97778 0        NaN      NaN     
hold_in_hand      -16.1272 0.030904 1.164274 -15.7377 -18.1265 -14.4134 0        NaN      NaN     
hold_in_hand      -17.8915 0.040823 0.94141  -18.1348 -19.2171 -15.7710 0        NaN      NaN     
hold_in_hand      -5.04267 0.004482 0.19022  -5.03102 -5.41325 -4.69219 0        NaN      NaN     
hold_in_hand      -4.00950 0.002869 0.094878 -4.00877 -4.19832 -3.83703 0        NaN      NaN     
hold_in_hand      -3.96759 0.00311  0.089647 -3.96495 -4.14679 -3.79995 0        NaN      NaN     
how_interr        -4.19438 0.002876 0.097746 -4.19196 -4.38270 -4.01059 0        NaN      NaN     
how_interr        -3.97905 0.003056 0.089181 -3.97643 -4.15641 -3.80863 0        NaN      NaN     
how_interr        -4.55033 0.003903 0.137289 -4.54539 -4.83079 -4.29808 0        NaN      NaN     
how_interr        -12.0441 0.009212 0.38235  -12.0959 -12.7107 -11.2466 0        NaN      NaN     
how_interr        -4.98806 0.003843 0.145985 -4.98254 -5.27095 -4.71412 0        NaN      NaN     
how_interr        -7.69152 0.006668 0.179569 -7.69072 -8.02035 -7.32641 0        NaN      NaN     
how_interr        -4.02096 0.002844 0.09456  -4.01916 -4.21101 -3.85103 0        NaN      NaN     
how_interr        -4.18270 0.002875 0.097756 -4.17980 -4.37937 -3.99257 0        NaN      NaN     
hunt              -3.96127 0.002474 0.082381 -3.96062 -4.11406 -3.79249 0        NaN      NaN     
hunt              -14.2178 0.012929 0.376548 -14.2081 -14.9388 -13.5046 0        NaN      NaN     
hunt              -4.22203 0.003952 0.110481 -4.21983 -4.42798 -3.99541 0        NaN      NaN     
hunt              -5.00671 0.004085 0.150742 -5.00365 -5.30027 -4.73021 0        NaN      NaN     
hunt              -4.25070 0.00276  0.09631  -4.25012 -4.44583 -4.07508 0        NaN      NaN     
hunt              -4.11257 0.003089 0.098481 -4.11238 -4.31399 -3.93853 0        NaN      NaN     
hunt              -5.23335 0.004343 0.148427 -5.22489 -5.50285 -4.94074 0        NaN      NaN     
hunt              -3.65939 0.002454 0.076405 -3.65526 -3.80456 -3.50945 0        NaN      NaN     
hunt              -5.08995 0.004137 0.14916  -5.08247 -5.41142 -4.81545 0        NaN      NaN     
hunt              -18.3259 0.015455 0.542195 -18.3757 -19.2590 -17.2080 0        NaN      NaN     
hunt              -4.26803 0.002952 0.122464 -4.26835 -4.51414 -4.04368 0        NaN      NaN     
hunt              -4.90136 0.003693 0.138756 -4.89806 -5.17736 -4.64278 0        NaN      NaN     
hunt              -5.30839 0.004219 0.160888 -5.30303 -5.64786 -5.03108 0        NaN      NaN     
husband           -8.96208 0.011189 0.27849  -8.95681 -9.49397 -8.40109 0        NaN      NaN     
kill              -4.51264 0.003724 0.144224 -4.51060 -4.81193 -4.25468 0        NaN      NaN     
kill              -4.60995 0.003291 0.122789 -4.60763 -4.86734 -4.39018 0        NaN      NaN     
kill              -13.4178 0.008647 0.352032 -13.4198 -14.1116 -12.7628 0        NaN      NaN     
kill              -8.27996 0.011561 0.423011 -8.21455 -9.03341 -7.56595 0        NaN      NaN     
kill              -4.47949 0.002982 0.126552 -4.48083 -4.71093 -4.23196 0        NaN      NaN     
kill              -4.68058 0.003202 0.128051 -4.68364 -4.93169 -4.43564 0        NaN      NaN     
kill              -4.60995 0.003291 0.122789 -4.60763 -4.86734 -4.39018 0        NaN      NaN     
kill              -4.41122 0.002616 0.096905 -4.40802 -4.60464 -4.22413 0        NaN      NaN     
know_facts        -7.00313 0.006108 0.243454 -6.98705 -7.48950 -6.53626 0        NaN      NaN     
know_facts        -14.6716 0.014675 0.596964 -14.6358 -15.7451 -13.6185 0        NaN      NaN     
know_facts        -8.74268 0.008802 0.236068 -8.73943 -9.21658 -8.29422 0        NaN      NaN     
know_facts        -3.97056 0.002429 0.082069 -3.96936 -4.12381 -3.80385 0        NaN      NaN     
know_facts        -3.66871 0.002415 0.076054 -3.66461 -3.81530 -3.52415 0        NaN      NaN     
lake              -4.24984 0.003866 0.110073 -4.24798 -4.46880 -4.03854 0        NaN      NaN     
lake              -10.5324 0.010821 0.282153 -10.5288 -11.1042 -10.0223 0        NaN      NaN     
lake              -5.11499 0.004095 0.14885  -5.10761 -5.42745 -4.83302 0        NaN      NaN     
laugh             -16.9089 0.011145 0.472958 -16.9667 -17.7593 -15.8974 0        NaN      NaN     
laugh             -13.5366 0.022235 0.710122 -13.5474 -14.8291 -12.0773 0        NaN      NaN     
laugh             -17.5283 0.056155 1.490647 -17.2412 -19.9406 -14.8583 0        NaN      NaN     
laugh             -4.26365 0.00273  0.095799 -4.26078 -4.44911 -4.08401 0        NaN      NaN     
laugh             -3.97492 0.002322 0.081904 -3.97365 -4.14828 -3.82960 0        NaN      NaN     
laugh             -4.05418 0.002864 0.087905 -4.05227 -4.22755 -3.88750 0        NaN      NaN     
laugh             -4.26354 0.002745 0.097045 -4.25914 -4.47576 -4.08775 0        NaN      NaN     
laugh             -4.56784 0.003384 0.12364  -4.56586 -4.81749 -4.33496 0        NaN      NaN     
leaf              -4.79871 0.00307  0.130271 -4.79671 -5.05420 -4.54684 0        NaN      NaN     
leaf              -16.8050 0.009102 0.36526  -16.7959 -17.4854 -16.0669 0        NaN      NaN     
leaf              -13.2945 0.011705 0.419362 -13.3434 -14.1148 -12.3722 0        NaN      NaN     
leaf              -4.29003 0.00374  0.108985 -4.2884  -4.50286 -4.07852 0        NaN      NaN     
leaf              -5.54330 0.004402 0.175988 -5.53417 -5.92749 -5.22876 0        NaN      NaN     
leg               -4.29975 0.002652 0.096103 -4.29686 -4.50117 -4.11954 0        NaN      NaN     
leg               -14.2503 0.019818 0.727502 -14.0987 -15.9049 -13.0696 0        NaN      NaN     
leg               -23.1889 0.0234   0.869359 -23.2149 -24.9499 -21.5973 0        NaN      NaN     
leg               -5.44317 0.004432 0.178866 -5.44320 -5.79556 -5.10928 0        NaN      NaN     
leg               -4.08975 0.002767 0.087298 -4.08751 -4.26214 -3.92344 0        NaN      NaN     
lie_be_lying_down -3.69361 0.002344 0.075706 -3.69037 -3.84553 -3.55384 0        NaN      NaN     
lie_be_lying_down -4.28303 0.002707 0.096536 -4.28027 -4.49698 -4.11365 0        NaN      NaN     
lie_be_lying_down -4.07303 0.002818 0.087581 -4.07104 -4.24096 -3.90264 0        NaN      NaN     
lie_be_lying_down -8.63725 0.008942 0.235678 -8.63937 -9.08002 -8.15788 0        NaN      NaN     
live              -4.86805 0.003747 0.139386 -4.86456 -5.15161 -4.61225 0        NaN      NaN     
live              -7.98562 0.007917 0.278359 -7.98914 -8.52186 -7.45290 0        NaN      NaN     
live              -12.6218 0.009274 0.256784 -12.6137 -13.1335 -12.1438 0        NaN      NaN     
live              -4.21728 0.002822 0.097013 -4.21572 -4.40432 -4.03447 0        NaN      NaN     
live              -3.92824 0.002551 0.083354 -3.92687 -4.10215 -3.77872 0        NaN      NaN     
live              -3.62649 0.002544 0.077463 -3.62198 -3.77275 -3.47536 0        NaN      NaN     
live              -4.12405 0.002625 0.091518 -4.12147 -4.29353 -3.93871 0        NaN      NaN     
live              -4.21695 0.002862 0.098011 -4.21507 -4.43344 -4.04279 0        NaN      NaN     
live              -8.58323 0.007044 0.199432 -8.58038 -8.97345 -8.18878 0        NaN      NaN     
live              -4.59433 0.003502 0.116415 -4.59359 -4.81277 -4.37377 0        NaN      NaN     
live              -4.99788 0.003526 0.139009 -4.99038 -5.2526  -4.71357 0        NaN      NaN     
live              -4.07952 0.00317  0.099232 -4.0801  -4.28172 -3.90330 0        NaN      NaN     
liver             -11.0850 0.009267 0.276088 -11.0834 -11.6316 -10.5733 0        NaN      NaN     
liver             -4.10609 0.002709 0.086734 -4.10312 -4.27624 -3.94110 0        NaN      NaN     
liver             -4.31782 0.002636 0.095274 -4.31596 -4.49798 -4.13235 0        NaN      NaN     
long              -17.1727 0.01084  0.403814 -17.1614 -17.9678 -16.3781 0        NaN      NaN     
long              -9.65680 0.007674 0.232036 -9.64607 -10.0898 -9.20832 0        NaN      NaN     
long              -4.99731 0.003863 0.143277 -4.99484 -5.26951 -4.72972 0        NaN      NaN     
long              -3.68218 0.002374 0.075665 -3.67855 -3.83549 -3.54511 0        NaN      NaN     
long              -4.18003 0.002487 0.090108 -4.17768 -4.35725 -4.00953 0        NaN      NaN     
long              -4.27255 0.002723 0.096762 -4.26989 -4.47947 -4.09512 0        NaN      NaN     
long              -4.06318 0.002827 0.087641 -4.06092 -4.23773 -3.89901 0        NaN      NaN     
long              -4.44652 0.003017 0.12715  -4.44895 -4.68262 -4.20246 0        NaN      NaN     
long              -3.98405 0.002301 0.081654 -3.98278 -4.13829 -3.82158 0        NaN      NaN     
long              -4.13538 0.003046 0.097829 -4.13579 -4.33172 -3.95838 0        NaN      NaN     
louse             -8.9541  0.010572 0.258396 -8.94892 -9.47958 -8.46353 0        NaN      NaN     
louse             -4.31610 0.002627 0.095916 -4.31314 -4.51398 -4.13132 0        NaN      NaN     
louse             -4.10609 0.002709 0.086734 -4.10312 -4.27624 -3.94110 0        NaN      NaN     
man_male          -3.73151 0.002241 0.074685 -3.72856 -3.87876 -3.59147 0        NaN      NaN     
man_male          -5.08188 0.00401  0.150939 -5.07973 -5.38203 -4.81160 0        NaN      NaN     
man_male          -18.6844 0.019037 0.74729  -18.6088 -20.0691 -17.2261 0        NaN      NaN     
man_male          -4.29487 0.003718 0.108801 -4.29335 -4.50696 -4.08290 0        NaN      NaN     
man_male          -6.02585 0.007911 0.322906 -5.99044 -6.60372 -5.39780 0        NaN      NaN     
man_male          -3.73151 0.002241 0.074685 -3.72856 -3.87876 -3.59147 0        NaN      NaN     
man_male          -18.5513 0.01949  0.643912 -18.4840 -19.8846 -17.4509 0        NaN      NaN     
many              -4.49456 0.003738 0.144517 -4.49130 -4.79715 -4.23780 0        NaN      NaN     
many              -4.64537 0.003688 0.135534 -4.64168 -4.91154 -4.38764 0        NaN      NaN     
many              -4.66248 0.003227 0.128342 -4.66460 -4.91637 -4.42284 0        NaN      NaN     
many              -4.7641  0.00448  0.140208 -4.76008 -5.03640 -4.49716 0        NaN      NaN     
many              -4.59186 0.003334 0.123169 -4.58927 -4.84096 -4.36222 0        NaN      NaN     
many              -4.26245 0.003825 0.109778 -4.26073 -4.48028 -4.05054 0        NaN      NaN     
many              -11.9396 0.008851 0.345582 -11.9462 -12.6019 -11.2488 0        NaN      NaN     
many              -5.08728 0.003702 0.144948 -5.08361 -5.38038 -4.82625 0        NaN      NaN     
many              -3.69909 0.002331 0.075467 -3.69612 -3.85051 -3.55992 0        NaN      NaN     
many              -4.41818 0.002872 0.121003 -4.41695 -4.63522 -4.17539 0        NaN      NaN     
meat_flesh        -9.14295 0.011372 0.283937 -9.14036 -9.70550 -8.58695 0        NaN      NaN     
mother            -12.8513 0.010675 0.342327 -12.8448 -13.5325 -12.2070 0        NaN      NaN     
mother            -11.6361 0.010265 0.381514 -11.6839 -12.3415 -10.8481 0        NaN      NaN     
mother            -4.77360 0.004471 0.140072 -4.77018 -5.03939 -4.49929 0        NaN      NaN     
mother            -5.09679 0.003688 0.144852 -5.09397 -5.38784 -4.83353 0        NaN      NaN     
mountain          -13.4350 0.009405 0.336146 -13.4277 -14.0906 -12.8155 0        NaN      NaN     
mountain          -5.59218 0.004752 0.184486 -5.58712 -5.93032 -5.22934 0        NaN      NaN     
mountain          -5.32389 0.004226 0.161124 -5.31841 -5.65025 -5.02792 0        NaN      NaN     
mountain          -3.67676 0.002418 0.076291 -3.67353 -3.81923 -3.52617 0        NaN      NaN     
mountain          -5.01621 0.004052 0.15026  -5.01191 -5.30680 -4.74934 0        NaN      NaN     
mountain          -7.06435 0.006549 0.170981 -7.06816 -7.41748 -6.75130 0        NaN      NaN     
mountain          -3.67676 0.002418 0.076291 -3.67353 -3.81923 -3.52617 0        NaN      NaN     
mountain          -4.26624 0.002737 0.097009 -4.26317 -4.46641 -4.08023 0        NaN      NaN     
mouth             -15.3288 0.015261 0.437423 -15.3192 -16.2033 -14.5008 0        NaN      NaN     
mouth             -18.7934 0.018672 0.731216 -18.7766 -20.1680 -17.3854 0        NaN      NaN     
mouth             -9.37504 0.007998 0.282665 -9.36492 -9.89911 -8.83436 0        NaN      NaN     
name              -10.8673 0.009233 0.279192 -10.8673 -11.3887 -10.2758 0        NaN      NaN     
name              -4.84980 0.00363  0.140451 -4.84153 -5.13684 -4.58985 0        NaN      NaN     
name              -4.05325 0.002856 0.087846 -4.05067 -4.22557 -3.88502 0        NaN      NaN     
narrow            -4.10742 0.003108 0.098484 -4.10803 -4.30532 -3.92991 0        NaN      NaN     
narrow            -5.08509 0.004148 0.149208 -5.07793 -5.41581 -4.82232 0        NaN      NaN     
narrow            -5.30366 0.004225 0.16089  -5.29766 -5.62179 -5.00734 0        NaN      NaN     
narrow            -5.04023 0.003762 0.145102 -5.03649 -5.33095 -4.77484 0        NaN      NaN     
narrow            -3.65443 0.002467 0.076515 -3.65092 -3.80243 -3.50882 0        NaN      NaN     
narrow            -4.24491 0.002797 0.097485 -4.24092 -4.43139 -4.04266 0        NaN      NaN     
narrow            -4.03557 0.002915 0.08838  -4.03378 -4.21124 -3.86996 0        NaN      NaN     
narrow            -5.02581 0.003499 0.138708 -5.01956 -5.28902 -4.74967 0        NaN      NaN     
narrow            -5.47277 0.004851 0.197872 -5.46381 -5.87120 -5.08151 0        NaN      NaN     
narrow            -5.04023 0.003762 0.145102 -5.03649 -5.33095 -4.77484 0        NaN      NaN     
narrow            -3.95615 0.002465 0.082467 -3.95615 -4.13041 -3.81011 0        NaN      NaN     
narrow            -4.15192 0.002557 0.090709 -4.14940 -4.33362 -3.98293 0        NaN      NaN     
narrow            -4.24491 0.00277  0.096229 -4.24228 -4.42619 -4.06011 0        NaN      NaN     
narrow            -8.29288 0.016265 0.627427 -8.42785 -9.19691 -6.73265 0        NaN      NaN     
narrow            -5.38947 0.00448  0.179494 -5.38956 -5.73855 -5.05615 0        NaN      NaN     
narrow            -4.89657 0.003691 0.138861 -4.89267 -5.17566 -4.63820 0        NaN      NaN     
narrow            -4.03162 0.002465 0.092626 -4.02997 -4.19801 -3.84255 0        NaN      NaN     
narrow            -4.72866 0.003098 0.131495 -4.72436 -4.98489 -4.47322 0        NaN      NaN     
narrow            -5.22861 0.004345 0.148485 -5.21900 -5.50087 -4.9384  0        NaN      NaN     
near              -11.6972 0.008875 0.228299 -11.6915 -12.1419 -11.2699 0        NaN      NaN     
near              -3.97056 0.002429 0.082069 -3.96936 -4.12381 -3.80385 0        NaN      NaN     
near              -4.23134 0.003923 0.110211 -4.22910 -4.44756 -4.01726 0        NaN      NaN     
near              -4.20262 0.002845 0.094176 -4.20209 -4.38319 -4.01357 0        NaN      NaN     
near              -7.00313 0.006108 0.243454 -6.98705 -7.48950 -6.53626 0        NaN      NaN     
near              -3.97056 0.002429 0.082069 -3.96936 -4.12381 -3.80385 0        NaN      NaN     
near              -5.05884 0.003756 0.145618 -5.05600 -5.35353 -4.79380 0        NaN      NaN     
near              -3.66871 0.002415 0.076054 -3.66461 -3.81530 -3.52415 0        NaN      NaN     
near              -4.56345 0.003395 0.123736 -4.56190 -4.83312 -4.34871 0        NaN      NaN     
near              -5.01593 0.004059 0.150465 -5.01362 -5.30557 -4.73646 0        NaN      NaN     
