item              mean     stderr   stddev   median   95%HPDlo 95%HPDup ACT      ESS      geometric-mean 
fight             -5.14710 0.003871 0.131741 -5.14151 -5.40996 -4.90773 0        NaN      NaN     
fight             -4.56946 0.005726 0.135743 -4.56259 -4.82444 -4.30714 0        NaN      NaN     
fight             -4.73943 0.004103 0.125219 -4.73310 -4.97694 -4.48366 0        NaN      NaN     
fight             -4.64370 0.003402 0.100218 -4.64223 -4.83574 -4.44882 0        NaN      NaN     
fight             -4.25190 0.003656 0.09435  -4.25165 -4.43955 -4.07322 0        NaN      NaN     
fight             -4.43586 0.003908 0.099554 -4.43383 -4.63975 -4.25285 0        NaN      NaN     
fire              -10.4520 0.011618 0.457115 -10.4065 -11.3383 -9.58578 0        NaN      NaN     
fire              -4.26463 0.003642 0.093018 -4.26206 -4.44972 -4.08678 0        NaN      NaN     
fire              -4.72899 0.004252 0.121922 -4.72772 -4.97659 -4.50173 0        NaN      NaN     
fire              -4.84110 0.003929 0.134256 -4.83742 -5.10427 -4.58080 0        NaN      NaN     
fire              -4.40526 0.003604 0.09449  -4.40226 -4.58394 -4.22063 0        NaN      NaN     
fire              -4.95187 0.003835 0.132088 -4.94195 -5.21530 -4.69756 0        NaN      NaN     
fish_noun         -14.5652 0.011037 0.370264 -14.5677 -15.2811 -13.8151 0        NaN      NaN     
fish_noun         -14.1090 0.011058 0.435088 -14.0913 -14.9977 -13.3003 0        NaN      NaN     
fish_noun         -7.49911 0.010275 0.379477 -7.44951 -8.20849 -6.83009 0        NaN      NaN     
fish_noun         -13.8515 0.011586 0.316185 -13.8456 -14.4914 -13.2740 0        NaN      NaN     
fish_noun         -4.84104 0.003977 0.122487 -4.83901 -5.09735 -4.61272 0        NaN      NaN     
fish_noun         -3.96932 0.003723 0.089205 -3.96845 -4.14752 -3.80958 0        NaN      NaN     
fish_noun         -4.26057 0.003661 0.093275 -4.25815 -4.44515 -4.08318 0        NaN      NaN     
fish_noun         -4.83546 0.003947 0.134435 -4.83088 -5.09933 -4.57462 0        NaN      NaN     
fish_noun         -4.88584 0.003577 0.130643 -4.88286 -5.13849 -4.62853 0        NaN      NaN     
fish_noun         -5.66132 0.00486  0.176699 -5.65558 -6.02866 -5.33939 0        NaN      NaN     
fish_noun         -5.21932 0.003522 0.13023  -5.21912 -5.47307 -4.96875 0        NaN      NaN     
fish_noun         -4.40448 0.003285 0.092749 -4.40313 -4.60166 -4.23641 0        NaN      NaN     
float             -13.4811 0.00969  0.342482 -13.4838 -14.1331 -12.8329 0        NaN      NaN     
float             -4.53362 0.005864 0.137357 -4.52631 -4.79348 -4.26779 0        NaN      NaN     
float             -5.32476 0.004926 0.148649 -5.32395 -5.61451 -5.04516 0        NaN      NaN     
float             -4.21085 0.003806 0.096028 -4.21027 -4.40391 -4.03264 0        NaN      NaN     
float             -5.32257 0.004194 0.143451 -5.32185 -5.62181 -5.05943 0        NaN      NaN     
flow              -5.32257 0.004194 0.143451 -5.32185 -5.62181 -5.05943 0        NaN      NaN     
flow              -12.1040 0.009571 0.369385 -12.1015 -12.8136 -11.3472 0        NaN      NaN     
flow              -9.49349 0.011477 0.461264 -9.61611 -10.1787 -8.51199 0        NaN      NaN     
flow              -4.26331 0.004078 0.101226 -4.26105 -4.43995 -4.04774 0        NaN      NaN     
flow              -5.10375 0.003989 0.132825 -5.09811 -5.36343 -4.85727 0        NaN      NaN     
flow              -5.75490 0.005218 0.184607 -5.75038 -6.10719 -5.38236 0        NaN      NaN     
flow              -4.13321 0.004126 0.099784 -4.1292  -4.34093 -3.95171 0        NaN      NaN     
flow              -10.5918 0.00947  0.319079 -10.5768 -11.2069 -9.95937 0        NaN      NaN     
flow              -4.44900 0.004018 0.100813 -4.44512 -4.64313 -4.25090 0        NaN      NaN     
flow              -4.45694 0.003937 0.106276 -4.45729 -4.65779 -4.24821 0        NaN      NaN     
flower            -19.3670 0.014657 0.501082 -19.3744 -20.3245 -18.3718 0        NaN      NaN     
flower            -10.1573 0.01271  0.367346 -10.1735 -10.7711 -9.63918 0        NaN      NaN     
flower            -4.82225 0.00403  0.123074 -4.81974 -5.08202 -4.59651 0        NaN      NaN     
flower            -5.64204 0.004897 0.177083 -5.63529 -6.01066 -5.31915 0        NaN      NaN     
flower            -4.66062 0.004186 0.116797 -4.66078 -4.87528 -4.41564 0        NaN      NaN     
flower            -4.24700 0.003703 0.093899 -4.24405 -4.43740 -4.07016 0        NaN      NaN     
fly_verb          -13.4862 0.009682 0.315659 -13.4802 -14.0915 -12.8748 0        NaN      NaN     
fly_verb          -4.65905 0.005603 0.133609 -4.65287 -4.91608 -4.41000 0        NaN      NaN     
fly_verb          -6.04978 0.007636 0.270785 -6.03299 -6.57776 -5.55319 0        NaN      NaN     
fly_verb          -5.02838 0.003851 0.138199 -5.02264 -5.29993 -4.77296 0        NaN      NaN     
fly_verb          -3.92133 0.003887 0.090999 -3.92097 -4.10002 -3.75619 0        NaN      NaN     
fly_verb          -4.58349 0.003506 0.103045 -4.58463 -4.78381 -4.38906 0        NaN      NaN     
fly_verb          -4.34207 0.003439 0.09382  -4.34175 -4.54658 -4.17660 0        NaN      NaN     
fog               -8.68490 0.007304 0.188582 -8.68104 -9.06620 -8.32240 0        NaN      NaN     
fog               -15.7435 0.021351 0.796072 -15.7531 -17.0746 -14.4141 0        NaN      NaN     
fog               -14.3495 0.019052 0.80853  -14.3753 -15.7271 -12.9995 0        NaN      NaN     
fog               -5.69931 0.005982 0.217089 -5.68521 -6.12147 -5.27691 0        NaN      NaN     
fog               -4.33296 0.003486 0.094241 -4.33244 -4.53441 -4.16328 0        NaN      NaN     
fog               -4.96444 0.003857 0.130582 -4.95979 -5.21499 -4.70840 0        NaN      NaN     
fog               -4.55797 0.003625 0.096827 -4.55480 -4.74689 -4.37051 0        NaN      NaN     
fog               -4.2124  0.003829 0.095534 -4.20881 -4.40342 -4.03049 0        NaN      NaN     
fog               -4.34994 0.003789 0.097033 -4.34596 -4.52659 -4.14977 0        NaN      NaN     
fog               -3.91296 0.003946 0.091298 -3.91143 -4.09250 -3.74782 0        NaN      NaN     
fog               -5.49876 0.004507 0.152199 -5.50000 -5.78814 -5.19996 0        NaN      NaN     
fog               -5.38905 0.004359 0.143098 -5.38458 -5.66280 -5.10996 0        NaN      NaN     
foot              -10.2779 0.00729  0.277518 -10.2753 -10.8302 -9.72518 0        NaN      NaN     
foot              -5.81479 0.004005 0.165154 -5.81099 -6.12531 -5.49318 0        NaN      NaN     
fruit_berry       -4.40526 0.003604 0.09449  -4.40226 -4.58394 -4.22063 0        NaN      NaN     
fruit_berry       -9.15834 0.010286 0.286844 -9.14928 -9.69538 -8.59634 0        NaN      NaN     
fruit_berry       -4.26463 0.003642 0.093018 -4.26206 -4.44972 -4.08678 0        NaN      NaN     
fruit_berry       -4.72899 0.004252 0.121922 -4.72772 -4.97659 -4.50173 0        NaN      NaN     
give              -14.0904 0.010804 0.368705 -14.1042 -14.7627 -13.3775 0        NaN      NaN     
give              -18.0386 0.013682 0.437233 -18.0270 -18.8785 -17.2046 0        NaN      NaN     
good              -13.4819 0.01026  0.357454 -13.4685 -14.1974 -12.8311 0        NaN      NaN     
good              -10.6557 0.009594 0.336108 -10.6480 -11.3698 -10.0561 0        NaN      NaN     
good              -8.90793 0.007538 0.193815 -8.90196 -9.25595 -8.51041 0        NaN      NaN     
good              -5.53515 0.004443 0.152877 -5.53489 -5.81287 -5.21959 0        NaN      NaN     
good              -4.69088 0.005493 0.132412 -4.68467 -4.93652 -4.43598 0        NaN      NaN     
good              -3.95256 0.003776 0.089629 -3.95164 -4.13143 -3.79277 0        NaN      NaN     
good              -4.37564 0.003321 0.090195 -4.37194 -4.55621 -4.19785 0        NaN      NaN     
grass             -14.9389 0.011418 0.442124 -14.9347 -15.7533 -14.0814 0        NaN      NaN     
grass             -4.79530 0.003829 0.13278  -4.79359 -5.05994 -4.54383 0        NaN      NaN     
grass             -5.71677 0.004305 0.167112 -5.71352 -6.01820 -5.37602 0        NaN      NaN     
grass             -4.31581 0.003562 0.09566  -4.31500 -4.51637 -4.13765 0        NaN      NaN     
green_color       -4.62623 0.003384 0.102214 -4.62746 -4.81559 -4.42670 0        NaN      NaN     
green_color       -4.37564 0.003321 0.090195 -4.37194 -4.55621 -4.19785 0        NaN      NaN     
green_color       -4.69088 0.005493 0.132412 -4.68467 -4.93652 -4.43598 0        NaN      NaN     
green_color       -5.53515 0.004443 0.152877 -5.53489 -5.81287 -5.21959 0        NaN      NaN     
green_color       -5.20278 0.003557 0.130573 -5.20317 -5.46062 -4.95561 0        NaN      NaN     
green_color       -4.70666 0.004316 0.12251  -4.70331 -4.95598 -4.47679 0        NaN      NaN     
green_color       -5.47505 0.003823 0.140581 -5.47343 -5.75510 -5.20312 0        NaN      NaN     
green_color       -4.88068 0.003867 0.122358 -4.88042 -5.11824 -4.63517 0        NaN      NaN     
green_color       -3.95256 0.003776 0.089629 -3.95164 -4.13143 -3.79277 0        NaN      NaN     
green_color       -5.54971 0.004382 0.151191 -5.55031 -5.81885 -5.23427 0        NaN      NaN     
green_color       -5.43876 0.004229 0.141593 -5.43587 -5.72421 -5.17405 0        NaN      NaN     
green_color       -18.5416 0.010589 0.418971 -18.5330 -19.3493 -17.7554 0        NaN      NaN     
green_color       -5.06515 0.00375  0.137345 -5.05946 -5.33553 -4.80789 0        NaN      NaN     
guts              -8.17178 0.00822  0.253423 -8.16610 -8.68026 -7.70819 0        NaN      NaN     
guts              -4.64671 0.00452  0.124439 -4.64047 -4.91365 -4.42364 0        NaN      NaN     
hair              -7.15123 0.007908 0.267085 -7.15263 -7.66881 -6.66653 0        NaN      NaN     
hair              -3.97396 0.003705 0.088977 -3.97293 -4.15229 -3.81409 0        NaN      NaN     
hair              -4.40526 0.003604 0.09449  -4.40226 -4.58394 -4.22063 0        NaN      NaN     
hair              -4.26463 0.003642 0.093018 -4.26206 -4.44972 -4.08678 0        NaN      NaN     
hand              -6.12826 0.007199 0.227999 -6.12725 -6.56840 -5.69377 0        NaN      NaN     
he                -15.7735 0.024378 0.901187 -16.0384 -17.1013 -14.0352 0        NaN      NaN     
he                -12.7546 0.012929 0.431482 -12.7706 -13.5677 -12.0019 0        NaN      NaN     
he                -9.87275 0.013831 0.586962 -9.98183 -10.8670 -8.71165 0        NaN      NaN     
head              -13.8383 0.011572 0.491093 -13.8186 -14.7837 -12.8842 0        NaN      NaN     
head              -21.0135 0.01557  0.514564 -21.0099 -22.0443 -20.0253 0        NaN      NaN     
hear              -10.4120 0.011498 0.380962 -10.3985 -11.1668 -9.70724 0        NaN      NaN     
hear              -4.64334 0.004233 0.117237 -4.64256 -4.87147 -4.40962 0        NaN      NaN     
hear              -4.23362 0.003748 0.094533 -4.23106 -4.42385 -4.05372 0        NaN      NaN     
hear              -9.86461 0.013538 0.457677 -9.83118 -10.8652 -9.11225 0        NaN      NaN     
heart             -9.84448 0.009126 0.308677 -9.84083 -10.4256 -9.23800 0        NaN      NaN     
heart             -4.83546 0.003947 0.134435 -4.83088 -5.09933 -4.57462 0        NaN      NaN     
heart             -3.96932 0.003723 0.089205 -3.96845 -4.14752 -3.80958 0        NaN      NaN     
heavy             -15.4382 0.010891 0.405718 -15.4377 -16.2293 -14.6317 0        NaN      NaN     
heavy             -8.72438 0.007418 0.195553 -8.71980 -9.11515 -8.35007 0        NaN      NaN     
heavy             -7.96359 0.010185 0.339546 -7.99079 -8.69406 -7.31763 0        NaN      NaN     
here              -5.62793 0.00659  0.195182 -5.62440 -5.99701 -5.25220 0        NaN      NaN     
hit               -4.60249 0.005614 0.134492 -4.59627 -4.85237 -4.33796 0        NaN      NaN     
hit               -4.30316 0.003585 0.093067 -4.29899 -4.48432 -4.11717 0        NaN      NaN     
hit               -12.3360 0.014027 0.571847 -12.4007 -13.3967 -11.1395 0        NaN      NaN     
hit               -8.24890 0.007242 0.253991 -8.24265 -8.70645 -7.72692 0        NaN      NaN     
hit               -7.72057 0.010402 0.429426 -7.65725 -8.59823 -6.96280 0        NaN      NaN     
hit               -10.9721 0.009022 0.273342 -10.9622 -11.5251 -10.4577 0        NaN      NaN     
hit               -8.21985 0.00776  0.174614 -8.21513 -8.54448 -7.86593 0        NaN      NaN     
hit               -4.30316 0.003585 0.093067 -4.29899 -4.48432 -4.11717 0        NaN      NaN     
hit               -4.59729 0.004399 0.118966 -4.59547 -4.82204 -4.34968 0        NaN      NaN     
hold_in_hand      -5.68258 0.004396 0.167994 -5.67927 -5.98629 -5.33861 0        NaN      NaN     
hold_in_hand      -4.29116 0.003986 0.099797 -4.28905 -4.46622 -4.07990 0        NaN      NaN     
hold_in_hand      -15.4581 0.019077 0.80958  -15.4832 -16.8350 -14.1000 0        NaN      NaN     
hold_in_hand      -15.8014 0.013835 0.52513  -15.8613 -16.8086 -14.7303 0        NaN      NaN     
hold_in_hand      -5.62896 0.006136 0.21774  -5.61488 -6.04981 -5.20428 0        NaN      NaN     
hold_in_hand      -4.24710 0.00369  0.094722 -4.24640 -4.43778 -4.07116 0        NaN      NaN     
hold_in_hand      -4.15963 0.004033 0.098401 -4.15643 -4.36227 -3.97948 0        NaN      NaN     
how_interr        -4.51886 0.003744 0.10549  -4.51981 -4.72685 -4.32260 0        NaN      NaN     
how_interr        -4.16796 0.003993 0.098009 -4.16435 -4.36894 -3.98917 0        NaN      NaN     
how_interr        -4.74569 0.004088 0.125046 -4.74035 -4.99002 -4.49567 0        NaN      NaN     
how_interr        -12.2252 0.009518 0.322539 -12.2113 -12.8406 -11.5909 0        NaN      NaN     
how_interr        -5.26202 0.004026 0.137297 -5.25753 -5.53620 -5.01312 0        NaN      NaN     
how_interr        -8.08423 0.008438 0.188409 -8.07655 -8.48830 -7.75000 0        NaN      NaN     
how_interr        -4.25708 0.003638 0.0942   -4.25668 -4.44749 -4.08203 0        NaN      NaN     
how_interr        -4.29983 0.003944 0.099417 -4.29754 -4.48270 -4.09842 0        NaN      NaN     
hunt              -4.32825 0.003487 0.092198 -4.32296 -4.51196 -4.14700 0        NaN      NaN     
hunt              -14.1793 0.01358  0.401617 -14.1779 -14.9359 -13.3410 0        NaN      NaN     
hunt              -4.65065 0.005634 0.133931 -4.64423 -4.89826 -4.39066 0        NaN      NaN     
hunt              -5.47553 0.004575 0.153053 -5.47569 -5.76385 -5.17163 0        NaN      NaN     
hunt              -4.56814 0.003555 0.10297  -4.56916 -4.76743 -4.37382 0        NaN      NaN     
hunt              -4.33298 0.003487 0.094224 -4.33145 -4.51578 -4.14438 0        NaN      NaN     
hunt              -5.38907 0.00436  0.14301  -5.38433 -5.66722 -5.11385 0        NaN      NaN     
hunt              -3.91299 0.003947 0.091266 -3.91104 -4.09489 -3.74952 0        NaN      NaN     
hunt              -5.40193 0.003905 0.143083 -5.40469 -5.68325 -5.13916 0        NaN      NaN     
hunt              -16.4372 0.014578 0.604372 -16.5019 -17.5206 -15.2475 0        NaN      NaN     
hunt              -4.55780 0.004035 0.113789 -4.55674 -4.77385 -4.32791 0        NaN      NaN     
hunt              -5.15345 0.00367  0.131627 -5.15424 -5.40856 -4.89850 0        NaN      NaN     
hunt              -5.49878 0.00451  0.152149 -5.50000 -5.78926 -5.19967 0        NaN      NaN     
husband           -6.07285 0.007101 0.22401  -6.07237 -6.53186 -5.67037 0        NaN      NaN     
kill              -4.71051 0.004224 0.133684 -4.70678 -4.98180 -4.46756 0        NaN      NaN     
kill              -4.83150 0.004008 0.122797 -4.82933 -5.08971 -4.60415 0        NaN      NaN     
kill              -14.5238 0.010014 0.350148 -14.5205 -15.1721 -13.8482 0        NaN      NaN     
kill              -9.84895 0.016537 0.62653  -9.76430 -11.1815 -8.77152 0        NaN      NaN     
kill              -4.71368 0.0043   0.122432 -4.71111 -4.96172 -4.48332 0        NaN      NaN     
kill              -4.88939 0.003846 0.12229  -4.88925 -5.12744 -4.64411 0        NaN      NaN     
kill              -4.83150 0.004008 0.122797 -4.82933 -5.08971 -4.60415 0        NaN      NaN     
kill              -4.77107 0.003042 0.097286 -4.76898 -4.95962 -4.58455 0        NaN      NaN     
know_facts        -8.21646 0.008986 0.336514 -8.19834 -8.84574 -7.61833 0        NaN      NaN     
know_facts        -13.9984 0.011438 0.439686 -13.9664 -14.8935 -13.1971 0        NaN      NaN     
know_facts        -9.53571 0.010559 0.264275 -9.52563 -10.0409 -9.05354 0        NaN      NaN     
know_facts        -4.33533 0.003461 0.09185  -4.33109 -4.51607 -4.15159 0        NaN      NaN     
know_facts        -3.91903 0.003924 0.091078 -3.91766 -4.09841 -3.75452 0        NaN      NaN     
lake              -4.67469 0.005563 0.133381 -4.66787 -4.92128 -4.41408 0        NaN      NaN     
lake              -10.2432 0.009017 0.278081 -10.2340 -10.7995 -9.70959 0        NaN      NaN     
lake              -5.42689 0.003846 0.142555 -5.42911 -5.70168 -5.1576  0        NaN      NaN     
laugh             -17.1023 0.014434 0.439913 -17.1084 -18.0044 -16.2562 0        NaN      NaN     
laugh             -12.4397 0.0138   0.463106 -12.4320 -13.3582 -11.5507 0        NaN      NaN     
laugh             -16.6519 0.021323 0.858565 -16.6882 -18.1502 -15.1678 0        NaN      NaN     
laugh             -4.57753 0.003505 0.10235  -4.57912 -4.77642 -4.38505 0        NaN      NaN     
laugh             -4.33787 0.003445 0.091638 -4.33378 -4.51624 -4.15265 0        NaN      NaN     
laugh             -4.22028 0.003795 0.095119 -4.21718 -4.41223 -4.04041 0        NaN      NaN     
laugh             -4.35812 0.003752 0.096614 -4.35464 -4.53194 -4.15893 0        NaN      NaN     
laugh             -4.78534 0.004131 0.12397  -4.78306 -5.04727 -4.55578 0        NaN      NaN     
leaf              -5.08180 0.003714 0.137056 -5.07740 -5.35656 -4.83036 0        NaN      NaN     
leaf              -18.0751 0.010773 0.406321 -18.0654 -18.9069 -17.3153 0        NaN      NaN     
leaf              -13.1148 0.010863 0.364745 -13.1099 -13.7784 -12.3220 0        NaN      NaN     
leaf              -4.70853 0.005443 0.132096 -4.70187 -4.95736 -4.45609 0        NaN      NaN     
leaf              -5.78923 0.004189 0.170777 -5.78253 -6.11777 -5.45647 0        NaN      NaN     
leg               -4.38961 0.003665 0.095146 -4.38649 -4.57042 -4.20434 0        NaN      NaN     
leg               -15.9385 0.015166 0.569615 -15.8961 -17.0987 -14.8080 0        NaN      NaN     
leg               -22.5826 0.018778 0.770415 -22.5466 -24.2100 -21.1712 0        NaN      NaN     
leg               -5.64611 0.00488  0.176916 -5.64047 -5.99431 -5.30310 0        NaN      NaN     
leg               -4.24970 0.003702 0.093707 -4.24697 -4.43869 -4.07267 0        NaN      NaN     
lie_be_lying_down -3.94278 0.00382  0.090259 -3.94118 -4.12413 -3.78382 0        NaN      NaN     
lie_be_lying_down -4.37624 0.0037   0.095794 -4.37359 -4.56186 -4.19338 0        NaN      NaN     
lie_be_lying_down -4.23694 0.003742 0.094405 -4.23404 -4.42810 -4.05988 0        NaN      NaN     
lie_be_lying_down -7.04814 0.007872 0.263915 -7.04757 -7.58104 -6.58909 0        NaN      NaN     
live              -5.11650 0.003756 0.132384 -5.11727 -5.36726 -4.85114 0        NaN      NaN     
live              -8.13801 0.0063   0.244613 -8.14124 -8.62694 -7.67732 0        NaN      NaN     
live              -11.7759 0.009005 0.311194 -11.7733 -12.3992 -11.1811 0        NaN      NaN     
live              -4.53098 0.003684 0.104119 -4.53225 -4.73085 -4.33102 0        NaN      NaN     
live              -4.29379 0.003612 0.093582 -4.28858 -4.49774 -4.12892 0        NaN      NaN     
live              -3.88452 0.004049 0.092612 -3.88281 -4.06757 -3.71827 0        NaN      NaN     
live              -4.45866 0.003813 0.098255 -4.45637 -4.65440 -4.27249 0        NaN      NaN     
live              -4.32362 0.003873 0.098287 -4.32050 -4.50967 -4.12762 0        NaN      NaN     
live              -9.13207 0.007982 0.201805 -9.13223 -9.53881 -8.74695 0        NaN      NaN     
live              -4.86726 0.003366 0.111122 -4.86523 -5.07163 -4.64355 0        NaN      NaN     
live              -5.16977 0.003813 0.131122 -5.16541 -5.42786 -4.92830 0        NaN      NaN     
live              -4.29936 0.003583 0.095344 -4.29978 -4.50130 -4.12530 0        NaN      NaN     
liver             -10.1387 0.00793  0.279861 -10.1361 -10.6702 -9.57985 0        NaN      NaN     
liver             -4.26057 0.003661 0.093275 -4.25815 -4.44515 -4.08318 0        NaN      NaN     
liver             -4.64421 0.003327 0.101714 -4.64599 -4.83271 -4.44346 0        NaN      NaN     
long              -17.1978 0.010799 0.40164  -17.2129 -17.9283 -16.3600 0        NaN      NaN     
long              -9.62550 0.007746 0.217349 -9.62529 -10.0419 -9.21105 0        NaN      NaN     
long              -5.47393 0.004416 0.147566 -5.47589 -5.74674 -5.17544 0        NaN      NaN     
long              -3.93031 0.003855 0.09056  -3.92889 -4.11073 -3.76900 0        NaN      NaN     
long              -4.51676 0.003623 0.095948 -4.51579 -4.70230 -4.32890 0        NaN      NaN     
long              -4.36605 0.003723 0.09628  -4.36270 -4.54441 -4.17327 0        NaN      NaN     
long              -4.22776 0.003767 0.094786 -4.22462 -4.41963 -4.04957 0        NaN      NaN     
long              -4.68053 0.00438  0.123301 -4.67629 -4.94391 -4.46031 0        NaN      NaN     
long              -4.34850 0.003415 0.091171 -4.34448 -4.53151 -4.17064 0        NaN      NaN     
long              -4.35295 0.003402 0.093357 -4.35217 -4.55552 -4.18688 0        NaN      NaN     
louse             -6.61639 0.007587 0.223713 -6.60663 -7.06100 -6.19295 0        NaN      NaN     
louse             -4.40098 0.003624 0.09476  -4.39722 -4.58151 -4.21682 0        NaN      NaN     
louse             -4.26057 0.003661 0.093275 -4.25815 -4.44515 -4.08318 0        NaN      NaN     
man_male          -3.97396 0.003705 0.088977 -3.97293 -4.15229 -3.81409 0        NaN      NaN     
man_male          -5.57474 0.004414 0.154604 -5.57431 -5.87298 -5.27559 0        NaN      NaN     
man_male          -17.8415 0.021195 0.899478 -17.7850 -19.4915 -16.2387 0        NaN      NaN     
man_male          -4.71326 0.005422 0.13189  -4.70718 -4.96094 -4.45997 0        NaN      NaN     
man_male          -7.05729 0.010257 0.400898 -7.01829 -7.85293 -6.35354 0        NaN      NaN     
man_male          -3.97396 0.003705 0.088977 -3.97293 -4.15229 -3.81409 0        NaN      NaN     
man_male          -18.0506 0.022288 0.766734 -18.0288 -19.4359 -16.7402 0        NaN      NaN     
many              -4.69258 0.004272 0.134256 -4.68847 -4.95860 -4.44079 0        NaN      NaN     
many              -4.83545 0.003811 0.122291 -4.83042 -5.08019 -4.59478 0        NaN      NaN     
many              -4.87025 0.003899 0.122857 -4.87047 -5.11351 -4.62717 0        NaN      NaN     
many              -4.85762 0.003659 0.131394 -4.85467 -5.12246 -4.61362 0        NaN      NaN     
many              -4.81265 0.004061 0.123402 -4.81019 -5.07364 -4.58541 0        NaN      NaN     
many              -4.68451 0.005526 0.132978 -4.67746 -4.93634 -4.43311 0        NaN      NaN     
many              -12.2882 0.010275 0.362708 -12.2852 -13.0100 -11.6474 0        NaN      NaN     
many              -5.36274 0.003837 0.136644 -5.36015 -5.64532 -5.12523 0        NaN      NaN     
many              -3.94567 0.003808 0.090237 -3.94496 -4.12514 -3.78523 0        NaN      NaN     
many              -4.65052 0.004218 0.117139 -4.65089 -4.87263 -4.41101 0        NaN      NaN     
meat_flesh        -6.1166  0.007185 0.227201 -6.11725 -6.57081 -5.70070 0        NaN      NaN     
mother            -13.8024 0.011506 0.421815 -13.8010 -14.6134 -12.9821 0        NaN      NaN     
mother            -11.8177 0.012541 0.3234   -11.8185 -12.4608 -11.2101 0        NaN      NaN     
mother            -4.86716 0.003631 0.131159 -4.86383 -5.13088 -4.62312 0        NaN      NaN     
mother            -5.37279 0.003819 0.136518 -5.36955 -5.65460 -5.13424 0        NaN      NaN     
mountain          -14.9361 0.012256 0.436027 -14.9441 -15.7405 -14.0935 0        NaN      NaN     
mountain          -5.87165 0.00493  0.182266 -5.86515 -6.21455 -5.50535 0        NaN      NaN     
mountain          -5.51615 0.004471 0.151989 -5.51662 -5.80666 -5.22075 0        NaN      NaN     
mountain          -3.92849 0.003889 0.09093  -3.92757 -4.10509 -3.76175 0        NaN      NaN     
mountain          -5.49466 0.00451  0.153125 -5.49367 -5.78192 -5.19527 0        NaN      NaN     
mountain          -7.60664 0.008399 0.189874 -7.60229 -7.98784 -7.25083 0        NaN      NaN     
mountain          -3.92849 0.003889 0.09093  -3.92757 -4.10509 -3.76175 0        NaN      NaN     
mountain          -4.36317 0.003731 0.096387 -4.35989 -4.53996 -4.16598 0        NaN      NaN     
mouth             -15.2962 0.016788 0.479877 -15.2831 -16.2377 -14.3475 0        NaN      NaN     
mouth             -20.0387 0.021001 0.761476 -20.0299 -21.4772 -18.5696 0        NaN      NaN     
mouth             -10.3970 0.00911  0.32747  -10.3766 -11.0457 -9.78794 0        NaN      NaN     
name              -10.6611 0.008144 0.305273 -10.6633 -11.2974 -10.0958 0        NaN      NaN     
name              -5.32238 0.003772 0.142288 -5.31321 -5.58556 -5.02795 0        NaN      NaN     
name              -4.22000 0.003793 0.095205 -4.21708 -4.41140 -4.03914 0        NaN      NaN     
narrow            -4.32349 0.003497 0.094411 -4.32364 -4.52232 -4.14801 0        NaN      NaN     
narrow            -5.39580 0.003927 0.143232 -5.39860 -5.67726 -5.12859 0        NaN      NaN     
narrow            -5.49231 0.004531 0.152336 -5.49354 -5.77537 -5.18663 0        NaN      NaN     
narrow            -5.30484 0.00392  0.136251 -5.30066 -5.57627 -5.06045 0        NaN      NaN     
narrow            -3.90588 0.003962 0.091635 -3.90443 -4.08750 -3.74328 0        NaN      NaN     
narrow            -4.34368 0.003796 0.097318 -4.33965 -4.52730 -4.15005 0        NaN      NaN     
narrow            -4.20657 0.003841 0.095813 -4.20382 -4.40144 -4.02857 0        NaN      NaN     
narrow            -5.19507 0.003747 0.130498 -5.19035 -5.44803 -4.94973 0        NaN      NaN     
narrow            -5.70805 0.005632 0.191202 -5.70388 -6.07705 -5.36250 0        NaN      NaN     
narrow            -5.30484 0.00392  0.136251 -5.30066 -5.57627 -5.06045 0        NaN      NaN     
narrow            -4.31817 0.003512 0.092308 -4.31386 -4.50203 -4.13794 0        NaN      NaN     
narrow            -4.48384 0.003717 0.096975 -4.48324 -4.68567 -4.30907 0        NaN      NaN     
narrow            -4.55781 0.003569 0.102918 -4.55863 -4.74336 -4.35004 0        NaN      NaN     
narrow            -8.38739 0.010461 0.413981 -8.42528 -9.23696 -7.54636 0        NaN      NaN     
narrow            -5.58822 0.004993 0.178097 -5.58298 -5.94993 -5.25353 0        NaN      NaN     
narrow            -5.14774 0.003692 0.131812 -5.14844 -5.40263 -4.89229 0        NaN      NaN     
narrow            -4.40182 0.004033 0.09792  -4.39542 -4.59395 -4.21702 0        NaN      NaN     
narrow            -5.00957 0.003895 0.138619 -5.00531 -5.28648 -4.75664 0        NaN      NaN     
narrow            -5.38257 0.004381 0.143276 -5.37844 -5.66221 -5.11320 0        NaN      NaN     
near              -11.4688 0.009719 0.256882 -11.4596 -11.9581 -10.9643 0        NaN      NaN     
near              -4.33533 0.003461 0.09185  -4.33109 -4.51607 -4.15159 0        NaN      NaN     
near              -4.65678 0.005614 0.133743 -4.65018 -4.90447 -4.39681 0        NaN      NaN     
near              -4.56602 0.003595 0.096547 -4.56256 -4.75249 -4.37795 0        NaN      NaN     
near              -8.21646 0.008986 0.336514 -8.19834 -8.84574 -7.61833 0        NaN      NaN     
near              -4.33533 0.003461 0.09185  -4.33109 -4.51607 -4.15159 0        NaN      NaN     
near              -5.33008 0.003907 0.137165 -5.32675 -5.60445 -5.08286 0        NaN      NaN     
near              -3.91903 0.003924 0.091078 -3.91766 -4.09841 -3.75452 0        NaN      NaN     
near              -4.78269 0.00414  0.124133 -4.78059 -5.01748 -4.52538 0        NaN      NaN     
